@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2}
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 numeric

@data
2002,'2016/09/18 15:28:25:755',27,15.442577,0.923399,0.100858,0.346709,0.397012,0.367526,0.027106,0.160106,0.12988,0.16322,0.279727,0.334242,0.193323,0.173435,136.174591,?,?,2,2
2003,'2016/09/18 15:28:25:825',27,18.579321,0.94925,0.085569,0.362678,0.412878,0.391758,-0.002549,0.145014,0.127101,0.163413,0.280554,0.337873,0.18504,0.17153,136.135849,?,?,2,2
2004,'2016/09/18 15:28:25:906',27,21.671576,0.979832,0.070486,0.376978,0.435258,0.409472,-0.041778,0.120133,0.116988,0.152732,0.280821,0.339618,0.174228,0.159676,136.306183,?,?,2,2
2005,'2016/09/18 15:28:25:987',27,24.531635,1.027324,0.041049,0.398108,0.453646,0.436449,-0.083672,0.114758,0.110821,0.147537,0.273461,0.344759,0.172801,0.154999,443.308868,?,?,2,2
2006,'2016/09/18 15:28:26:068',27,27.536972,1.087498,0.006465,0.416143,0.472623,0.458602,-0.134,0.101728,0.106683,0.13403,0.276283,0.350641,0.15675,0.140818,468.606415,?,?,2,2
2007,'2016/09/18 15:28:26:149',27,30.403057,1.151912,-0.02819,0.438039,0.49131,0.482734,-0.182464,0.079264,0.093888,0.121446,0.275095,0.355085,0.141766,0.13085,756.738647,?,?,2,2
2008,'2016/09/18 15:28:26:231',27,31.079775,1.140932,-0.031541,0.449621,0.499412,0.493638,-0.180671,0.071301,0.110631,0.121649,0.275464,0.346797,0.136804,0.128594,1065.721436,?,?,2,2
2009,'2016/09/18 15:28:26:312',27,30.689703,1.143162,-0.034689,0.463453,0.499578,0.497743,-0.180505,0.070113,0.115216,0.124902,0.27516,0.348539,0.126134,0.129065,1091.728516,?,?,2,2
2010,'2016/09/18 15:28:26:393',27,30.379354,1.140232,-0.045291,0.475809,0.495578,0.507911,-0.190737,0.080665,0.11474,0.127066,0.271735,0.347074,0.116347,0.134578,1092.160645,?,?,2,2
2011,'2016/09/18 15:28:26:475',27,29.870121,1.144591,-0.060451,0.485206,0.484159,0.513097,-0.191346,0.080114,0.116987,0.12468,0.275882,0.341772,0.112979,0.133614,1387.544189,?,?,2,2
2012,'2016/09/18 15:28:26:626',27,28.235031,1.172303,-0.077302,0.50095,0.476205,0.520728,-0.201288,0.075341,0.117807,0.123851,0.28317,0.343843,0.10531,0.139736,1871.927246,?,?,2,2
2013,'2016/09/18 15:28:26:707',27,27.342579,1.200049,-0.087049,0.509507,0.478656,0.533666,-0.213145,0.083815,0.111702,0.129884,0.283417,0.346312,0.097003,0.142891,1871.852661,?,?,2,2
2014,'2016/09/18 15:28:26:788',27,26.764046,1.232426,-0.083727,0.497705,0.505251,0.522148,-0.204925,0.073634,0.118787,0.132934,0.286086,0.350596,0.086678,0.139604,1564.821899,?,?,2,2
2015,'2016/09/18 15:28:26:869',27,25.980017,1.274428,-0.091793,0.499233,0.521093,0.51918,-0.200798,0.070816,0.118223,0.136954,0.283175,0.355063,0.079625,0.139327,1539.521118,?,?,2,2
2016,'2016/09/18 15:28:26:951',27,25.316257,1.31199,-0.089272,0.484512,0.546219,0.512919,-0.201082,0.06933,0.119917,0.142945,0.284212,0.349564,0.076101,0.140751,1251.374756,?,?,2,2
2017,'2016/09/18 15:28:27:032',27,24.797041,1.347711,-0.087997,0.481458,0.568082,0.512316,-0.201228,0.063851,0.118462,0.146693,0.285586,0.351247,0.068982,0.139295,942.361816,?,?,2,2
2018,'2016/09/18 15:28:27:113',27,23.833195,1.386843,-0.08628,0.478581,0.585875,0.508372,-0.205547,0.060483,0.125043,0.155298,0.283491,0.347974,0.067305,0.134759,917.471191,?,?,2,2
2019,'2016/09/18 15:28:27:194',27,22.826132,1.409201,-0.079777,0.478724,0.595362,0.503848,-0.209423,0.051788,0.128986,0.164122,0.290473,0.344072,0.066828,0.131233,917.807617,?,?,2,2
2020,'2016/09/18 15:28:27:264',27,21.831671,1.398089,-0.050113,0.470446,0.618426,0.490124,-0.190333,0.054064,0.129331,0.171555,0.285765,0.344474,0.077081,0.13475,617.254578,?,?,2,2
2021,'2016/09/18 15:28:27:345',27,20.956699,1.422717,-0.022965,0.480553,0.64355,0.495069,-0.189814,0.045905,0.130678,0.185223,0.281626,0.348222,0.07159,0.12799,317.543427,?,?,2,2
2022,'2016/09/18 15:28:27:426',27,19.333351,1.414768,0.034269,0.472237,0.652237,0.495722,-0.177255,0.049855,0.125612,0.20754,0.277672,0.348169,0.064563,0.133364,127.942528,?,?,2,2
2023,'2016/09/18 15:28:29:273',27,3.811249,0.515167,0.252314,0.294573,0.268058,0.246058,0.223323,0.251252,0.236295,0.240924,0.247585,0.231001,0.20309,0.201774,192.899139,?,?,2,2
2024,'2016/09/18 15:28:29:354',27,7.897207,0.520722,0.214041,0.271481,0.232477,0.221784,0.174482,0.220813,0.211931,0.238219,0.246514,0.217545,0.185831,0.190289,219.386307,?,?,2,2
2025,'2016/09/18 15:28:29:436',27,11.286339,0.522276,0.165989,0.253466,0.205925,0.220337,0.13743,0.189309,0.187114,0.231089,0.233469,0.198979,0.178961,0.188091,242.265762,?,?,2,2
2026,'2016/09/18 15:28:29:505',27,14.64852,0.532288,0.127913,0.234623,0.180462,0.218136,0.092621,0.159206,0.159723,0.219641,0.22403,0.189772,0.167114,0.181603,265.532562,?,?,2,2
2027,'2016/09/18 15:28:29:586',27,17.83201,0.542504,0.093583,0.221701,0.157511,0.217547,0.042899,0.12896,0.127877,0.206815,0.21546,0.180163,0.161111,0.179317,288.2453,?,?,2,2
2028,'2016/09/18 15:28:29:667',27,21.036388,0.539517,0.055818,0.202072,0.128657,0.214969,-0.002836,0.098576,0.091119,0.19382,0.205232,0.170531,0.153224,0.177945,311.701843,?,?,2,2
2029,'2016/09/18 15:28:29:749',27,23.860384,0.540098,0.022107,0.197952,0.108098,0.219065,-0.042794,0.064289,0.064482,0.191476,0.196303,0.151873,0.139323,0.171485,334.443787,?,?,2,2
2030,'2016/09/18 15:28:29:830',27,26.774035,0.536998,-0.016725,0.18325,0.087995,0.220583,-0.092192,0.029919,0.037387,0.186308,0.193038,0.14636,0.133349,0.164513,357.198669,?,?,2,2
2031,'2016/09/18 15:28:29:911',27,29.406939,0.526092,-0.053658,0.169293,0.064484,0.222147,-0.133227,-0.001242,0.012574,0.177251,0.17932,0.135374,0.130997,0.164873,380.213989,?,?,2,2
2032,'2016/09/18 15:28:29:992',27,32.443382,0.529476,-0.096098,0.151536,0.038002,0.221861,-0.180993,-0.035019,-0.019651,0.165153,0.169366,0.127628,0.127019,0.166016,403.491913,?,?,2,2
2033,'2016/09/18 15:28:30:074',27,32.000568,0.506959,-0.095394,0.164565,0.056503,0.246766,-0.177588,-0.041284,-0.020789,0.158882,0.162884,0.140945,0.128952,0.171288,371.483765,?,?,2,2
2034,'2016/09/18 15:28:30:155',27,30.584639,0.503485,-0.09623,0.173329,0.069568,0.269126,-0.165964,-0.035386,-0.030317,0.146746,0.152259,0.14703,0.143833,0.173762,368.105255,?,?,2,2
2035,'2016/09/18 15:28:30:225',27,30.770025,0.509429,-0.091867,0.178586,0.06787,0.275598,-0.164517,-0.035753,-0.037293,0.15048,0.150524,0.149709,0.141085,0.180629,368.763733,?,?,2,2
2036,'2016/09/18 15:28:30:306',27,30.622366,0.507245,-0.091325,0.178173,0.065103,0.279317,-0.161895,-0.035449,-0.047694,0.148086,0.152442,0.147322,0.146208,0.178906,368.783722,?,?,2,2
2037,'2016/09/18 15:28:30:387',27,30.125219,0.501995,-0.099907,0.180976,0.068936,0.278117,-0.153999,-0.037356,-0.052375,0.152224,0.152546,0.146804,0.140943,0.178316,368.898834,?,?,2,2
2038,'2016/09/18 15:28:30:469',27,29.684746,0.500551,-0.095874,0.175508,0.07165,0.281819,-0.140905,-0.034545,-0.054868,0.150358,0.149615,0.143678,0.1429,0.181419,368.770203,?,?,2,2
2039,'2016/09/18 15:28:30:550',27,29.638578,0.508608,-0.095236,0.174506,0.06292,0.280366,-0.14157,-0.024013,-0.062941,0.144529,0.152779,0.151747,0.144954,0.182233,368.700562,?,?,2,2
2040,'2016/09/18 15:28:30:631',27,30.405031,0.51671,-0.09289,0.174228,0.050862,0.273584,-0.135837,-0.021864,-0.072952,0.147363,0.147268,0.144663,0.14995,0.185374,369.749603,?,?,2,2
2041,'2016/09/18 15:28:30:712',27,30.671804,0.526302,-0.093862,0.17642,0.045944,0.277869,-0.131988,-0.019789,-0.0854,0.147441,0.148443,0.144464,0.152792,0.187206,369.838257,?,?,2,2
2042,'2016/09/18 15:28:30:794',27,30.216995,0.521758,-0.092493,0.179034,0.041747,0.275522,-0.127285,-0.020818,-0.094999,0.150446,0.146963,0.147219,0.155991,0.186869,369.817841,?,?,2,2
2043,'2016/09/18 15:28:30:875',27,30.033981,0.519015,-0.081355,0.17883,0.040206,0.273509,-0.120226,-0.017668,-0.101286,0.149672,0.151354,0.147168,0.158391,0.183382,369.96225,?,?,2,2
2044,'2016/09/18 15:28:30:945',27,29.970331,0.510962,-0.07846,0.180099,0.035667,0.286615,-0.120143,-0.020587,-0.105097,0.143162,0.153517,0.146641,0.154051,0.185221,369.965698,?,?,2,2
2045,'2016/09/18 15:28:31:026',27,28.862532,0.49729,-0.073361,0.185475,0.044063,0.291407,-0.118377,-0.020407,-0.107921,0.130753,0.163484,0.148703,0.159323,0.175343,369.062836,?,?,2,2
2046,'2016/09/18 15:28:31:107',27,28.765743,0.501379,-0.075198,0.192452,0.037255,0.288652,-0.118338,-0.022339,-0.112499,0.135174,0.162919,0.149875,0.155232,0.17851,369.429596,?,?,2,2
2047,'2016/09/18 15:28:31:188',27,28.649601,0.51264,-0.073112,0.212545,0.020576,0.296759,-0.126064,-0.015094,-0.120957,0.131114,0.16982,0.146359,0.160386,0.176234,369.135529,?,?,2,2
2048,'2016/09/18 15:28:31:270',27,28.813433,0.534748,-0.090784,0.231294,0.01628,0.29677,-0.138618,-0.011626,-0.126751,0.135525,0.170447,0.145075,0.16128,0.174069,369.420654,?,?,2,2
2049,'2016/09/18 15:28:31:351',27,29.137598,0.551484,-0.091368,0.248375,0.017865,0.303075,-0.14631,-0.011404,-0.13336,0.140836,0.167785,0.136591,0.166113,0.173031,368.966278,?,?,2,2
2050,'2016/09/18 15:28:31:432',27,28.936235,0.555218,-0.100378,0.250448,0.009686,0.296688,-0.161086,-0.010575,-0.133128,0.152797,0.174896,0.136917,0.146487,0.171219,370.344177,?,?,2,2
2051,'2016/09/18 15:28:31:513',27,29.109867,0.569187,-0.091763,0.256529,0.009191,0.304111,-0.172597,-0.007283,-0.130551,0.161449,0.181151,0.123331,0.135674,0.169084,371.197296,?,?,2,2
2052,'2016/09/18 15:28:31:595',27,29.21019,0.603439,-0.095335,0.279111,0.022811,0.293854,-0.185755,-0.005833,-0.127925,0.171366,0.180154,0.116069,0.127944,0.17245,369.247742,?,?,2,2
2053,'2016/09/18 15:28:31:664',27,28.683014,0.622982,-0.092049,0.298351,0.034217,0.277992,-0.212955,-0.009659,-0.126183,0.197105,0.180903,0.109304,0.120015,0.171908,372.60968,?,?,2,2
2054,'2016/09/18 15:28:31:745',27,27.747812,0.666733,-0.077098,0.318157,0.050847,0.266347,-0.205493,-0.015542,-0.119128,0.214955,0.170539,0.090888,0.112066,0.181643,372.72934,?,?,2,2
2055,'2016/09/18 15:28:32:628',27,5.002207,0.722948,0.149701,0.26926,0.247481,0.255765,0.170201,0.148061,0.187129,0.262866,0.269665,0.225506,0.183298,0.174869,377.936829,?,?,2,2
2056,'2016/09/18 15:28:32:709',27,7.756276,0.685884,0.135138,0.246962,0.231436,0.254399,0.14673,0.143298,0.183943,0.251355,0.257109,0.219652,0.174737,0.17041,376.267212,?,?,2,2
2057,'2016/09/18 15:28:32:790',27,10.490841,0.634667,0.13309,0.229728,0.19794,0.235674,0.117766,0.134623,0.168615,0.248265,0.240656,0.201328,0.169825,0.190098,375.58255,?,?,2,2
2058,'2016/09/18 15:28:32:871',27,13.517634,0.603713,0.117297,0.221018,0.17458,0.229167,0.088119,0.113505,0.149275,0.244613,0.22639,0.187802,0.165417,0.194731,375.057831,?,?,2,2
2059,'2016/09/18 15:28:32:953',27,16.822329,0.569947,0.101926,0.219251,0.161879,0.228099,0.049955,0.095914,0.126907,0.240314,0.209356,0.171994,0.160291,0.194064,374.663025,?,?,2,2
2060,'2016/09/18 15:28:33:034',27,19.742922,0.540068,0.079712,0.203676,0.146561,0.229988,0.015062,0.076563,0.102772,0.233209,0.194807,0.158081,0.1521,0.195879,373.885895,?,?,2,2
2061,'2016/09/18 15:28:33:104',27,22.880737,0.523691,0.047053,0.188776,0.125105,0.235032,-0.018661,0.051381,0.075985,0.227272,0.180808,0.14851,0.139744,0.195984,373.295349,?,?,2,2
2062,'2016/09/18 15:28:33:185',27,26.236288,0.525503,0.011747,0.175702,0.107411,0.237948,-0.062663,0.023403,0.043091,0.221922,0.162355,0.134519,0.127754,0.196694,372.80191,?,?,2,2
2063,'2016/09/18 15:28:33:266',27,29.587379,0.526586,-0.022589,0.154801,0.078948,0.23354,-0.110516,-0.012403,-0.000701,0.212702,0.144917,0.119435,0.120131,0.200168,372.498688,?,?,2,2
2064,'2016/09/18 15:28:33:347',27,33.063957,0.525647,-0.057363,0.140108,0.058404,0.232687,-0.154076,-0.042973,-0.037189,0.212954,0.129619,0.11467,0.110514,0.200447,372.178406,?,?,2,2
2065,'2016/09/18 15:28:33:429',27,33.348072,0.518679,-0.074291,0.139523,0.057618,0.239341,-0.156844,-0.03982,-0.055067,0.21344,0.121229,0.126607,0.101875,0.206253,371.4664,?,?,2,2
2066,'2016/09/18 15:28:33:510',27,33.213337,0.516954,-0.090445,0.143563,0.047301,0.247856,-0.167918,-0.033877,-0.075685,0.217486,0.116286,0.129555,0.101609,0.213983,372.758759,?,?,2,2
2067,'2016/09/18 15:28:33:592',27,33.264767,0.534107,-0.097915,0.155406,0.051309,0.270586,-0.163623,-0.036508,-0.085288,0.216568,0.110751,0.136741,0.108448,0.210967,372.835083,?,?,2,2
2068,'2016/09/18 15:28:33:673',27,33.273598,0.535967,-0.096902,0.158417,0.044738,0.279147,-0.17116,-0.026163,-0.093802,0.21612,0.101093,0.138056,0.105577,0.214659,372.95932,?,?,2,2
2069,'2016/09/18 15:28:33:754',27,33.573208,0.542344,-0.101863,0.167865,0.044119,0.287209,-0.177459,-0.025124,-0.097831,0.219884,0.096234,0.144459,0.101959,0.214169,373.208069,?,?,2,2
2070,'2016/09/18 15:28:33:824',27,34.043484,0.552129,-0.109878,0.177739,0.034795,0.292248,-0.183274,-0.016356,-0.100215,0.227206,0.087664,0.147351,0.100308,0.217653,373.738007,?,?,2,2
2071,'2016/09/18 15:28:33:905',27,34.105625,0.554715,-0.115904,0.182201,0.034387,0.298275,-0.188518,-0.014271,-0.105188,0.229365,0.084352,0.147574,0.098884,0.220978,373.873901,?,?,2,2
2072,'2016/09/18 15:28:33:986',27,34.577049,0.556501,-0.119325,0.189028,0.040359,0.287671,-0.196313,-0.013197,-0.106085,0.237444,0.086933,0.14613,0.097038,0.211881,374.776733,?,?,2,2
2073,'2016/09/18 15:28:34:067',27,34.353722,0.562043,-0.13116,0.19736,0.042828,0.291728,-0.193015,-0.008202,-0.101577,0.236405,0.084722,0.148917,0.088507,0.216563,374.630096,?,?,2,2
2074,'2016/09/18 15:28:34:149',27,34.671722,0.574334,-0.133415,0.203278,0.043998,0.293968,-0.197345,-0.006211,-0.095306,0.23123,0.092007,0.144675,0.083984,0.218871,374.977966,?,?,2,2
2075,'2016/09/18 15:28:34:230',27,34.19088,0.574621,-0.139375,0.207205,0.046527,0.304396,-0.194352,0.002791,-0.094668,0.224806,0.096001,0.142197,0.080797,0.215711,374.633087,?,?,2,2
2076,'2016/09/18 15:28:34:311',27,34.710751,0.58302,-0.13947,0.213965,0.048072,0.302398,-0.201676,-0.000385,-0.091261,0.224194,0.10253,0.146559,0.077054,0.215758,375.036377,?,?,2,2
2077,'2016/09/18 15:28:34:392',27,34.52166,0.586772,-0.147072,0.212597,0.048236,0.297971,-0.209626,0.010737,-0.089651,0.222663,0.101944,0.146556,0.069261,0.215338,375.014282,?,?,2,2
2078,'2016/09/18 15:28:34:474',27,35.053429,0.587951,-0.145749,0.211542,0.053218,0.284494,-0.212769,0.009115,-0.0797,0.224192,0.108184,0.143224,0.065337,0.213129,375.437866,?,?,2,2
2079,'2016/09/18 15:28:34:543',27,34.517838,0.597176,-0.154337,0.214786,0.041374,0.28142,-0.215372,0.015467,-0.081648,0.222119,0.1102,0.144035,0.058026,0.219155,375.212799,?,?,2,2
2080,'2016/09/18 15:28:34:625',27,34.738998,0.605245,-0.15945,0.21792,0.041506,0.273624,-0.219569,0.009854,-0.074936,0.217603,0.119343,0.141318,0.054789,0.215864,375.599091,?,?,2,2
2081,'2016/09/18 15:28:34:706',27,34.461449,0.612996,-0.165994,0.226008,0.036088,0.274463,-0.219477,0.015439,-0.073474,0.215764,0.119937,0.143065,0.053135,0.213074,375.529297,?,?,2,2
2082,'2016/09/18 15:28:34:787',27,34.205891,0.622886,-0.165915,0.226186,0.024031,0.279828,-0.217743,0.015944,-0.068588,0.203074,0.117519,0.143525,0.060115,0.22223,374.991791,?,?,2,2
2083,'2016/09/18 15:28:34:868',27,34.087494,0.638371,-0.168922,0.232237,0.008644,0.28662,-0.218924,0.017576,-0.067797,0.200118,0.120056,0.139318,0.074471,0.217337,374.978577,?,?,2,2
2084,'2016/09/18 15:28:34:950',27,33.283855,0.652863,-0.174504,0.243618,-0.008735,0.296888,-0.213492,0.021627,-0.075573,0.196701,0.117882,0.139107,0.097318,0.212092,374.283447,?,?,2,2
2085,'2016/09/18 15:28:35:031',27,33.117687,0.667556,-0.182588,0.245199,-0.018215,0.293191,-0.210046,0.012822,-0.071047,0.19022,0.123585,0.13603,0.105153,0.212985,374.168427,?,?,2,2
2086,'2016/09/18 15:28:35:112',27,32.344223,0.681891,-0.187839,0.25276,-0.012726,0.293686,-0.192047,0.008575,-0.076786,0.187403,0.12727,0.135287,0.113417,0.215213,373.606262,?,?,2,2
2087,'2016/09/18 15:28:35:194',27,32.475002,0.694723,-0.195063,0.269223,-0.019985,0.284032,-0.182879,-0.005196,-0.074875,0.181627,0.132675,0.131008,0.123561,0.216527,373.732758,?,?,2,2
2088,'2016/09/18 15:28:35:275',27,31.611414,0.716557,-0.206365,0.290503,-0.02551,0.295816,-0.170447,-0.00758,-0.082092,0.178181,0.133399,0.1318,0.133437,0.224263,373.046478,?,?,2,2
2089,'2016/09/18 15:28:35:344',27,31.904652,0.732184,-0.209026,0.292552,-0.019842,0.294536,-0.160987,-0.016229,-0.079525,0.178891,0.136354,0.124763,0.144266,0.2212,373.237091,?,?,2,2
2090,'2016/09/18 15:28:35:425',27,30.851021,0.743435,-0.207924,0.304365,-0.009751,0.305069,-0.154918,-0.015584,-0.09085,0.174961,0.134411,0.12816,0.154643,0.219303,371.85672,?,?,2,2
2091,'2016/09/18 15:28:35:507',27,31.233959,0.762072,-0.208018,0.30181,-0.010045,0.30002,-0.155856,-0.024146,-0.092432,0.175028,0.132024,0.123088,0.161914,0.216925,372.165771,?,?,2,2
2092,'2016/09/18 15:28:35:588',27,30.396189,0.774786,-0.215751,0.3134,-0.005813,0.298605,-0.147637,-0.019164,-0.102042,0.176352,0.12811,0.116593,0.165237,0.221027,371.796448,?,?,2,2
2093,'2016/09/18 15:28:35:670',27,30.71172,0.790439,-0.21305,0.314074,0.007766,0.281162,-0.147109,-0.020738,-0.101237,0.180283,0.124197,0.113674,0.16559,0.228701,372.140564,?,?,2,2
2094,'2016/09/18 15:28:35:751',27,30.272326,0.795546,-0.21811,0.314997,0.023294,0.268566,-0.143151,-0.020886,-0.101119,0.184411,0.117703,0.11147,0.158595,0.238651,372.136108,?,?,2,2
2095,'2016/09/18 15:28:35:832',27,30.571966,0.795794,-0.207664,0.308147,0.028527,0.25638,-0.154693,-0.031362,-0.100804,0.198774,0.114073,0.114725,0.147723,0.237233,373.745087,?,?,2,2
2096,'2016/09/18 15:28:35:913',27,30.869215,0.799881,-0.197724,0.301537,0.035144,0.251428,-0.173978,-0.033905,-0.095708,0.201193,0.113578,0.110306,0.142478,0.228706,374.436584,?,?,2,2
2097,'2016/09/18 15:28:35:994',27,30.243732,0.809513,-0.176169,0.302482,0.056648,0.255948,-0.185092,-0.018317,-0.085934,0.208632,0.113211,0.110772,0.135221,0.224709,374.560913,?,?,2,2
2098,'2016/09/18 15:28:36:064',27,30.079796,0.81438,-0.166856,0.29413,0.06553,0.245094,-0.196407,-0.016454,-0.081016,0.21072,0.113483,0.106436,0.127851,0.214715,374.993042,?,?,2,2
2099,'2016/09/18 15:28:36:145',27,29.510109,0.811962,-0.14634,0.292169,0.081104,0.243026,-0.209397,-0.015,-0.076002,0.221807,0.116484,0.098942,0.120742,0.205597,375.724396,?,?,2,2
2100,'2016/09/18 15:28:36:226',27,29.521879,0.822213,-0.128496,0.282372,0.087627,0.243511,-0.216339,-0.01656,-0.068991,0.227684,0.11811,0.094777,0.109823,0.207903,376.698242,?,?,2,2
2101,'2016/09/18 15:28:36:308',27,28.420046,0.805787,-0.108622,0.276943,0.091788,0.233797,-0.227804,-0.019102,-0.067917,0.239254,0.127888,0.091964,0.09516,0.20499,378.364807,?,?,2,2
2102,'2016/09/18 15:28:36:389',27,27.270048,0.796001,-0.092219,0.273537,0.105358,0.231142,-0.241664,-0.029201,-0.066509,0.252302,0.138927,0.098018,0.086502,0.199355,380.53949,?,?,2,2
2103,'2016/09/18 15:28:36:471',27,25.077452,0.784413,-0.063376,0.285494,0.118197,0.241299,-0.226563,-0.033542,-0.055641,0.262173,0.144633,0.098221,0.076001,0.196986,380.77417,?,?,2,2
2104,'2016/09/18 15:28:50:146',28,2.870563,0.626859,0.204358,0.418573,0.412392,0.299651,0.167634,0.226388,0.166996,0.195162,0.262352,0.315364,0.164344,0.190829,144.217422,?,?,3,3
2105,'2016/09/18 15:28:50:228',28,4.246469,0.677912,0.191407,0.433415,0.454856,0.325608,0.115496,0.218163,0.155407,0.184336,0.263058,0.328051,0.157223,0.17408,442.985077,?,?,3,3
2106,'2016/09/18 15:28:50:309',28,5.489786,0.730115,0.208439,0.446829,0.501086,0.364065,0.071551,0.202869,0.14765,0.178353,0.257582,0.33227,0.154565,0.172099,726.942566,?,?,3,3
2107,'2016/09/18 15:28:50:390',28,6.610818,0.766211,0.180779,0.465048,0.556248,0.390777,0.019803,0.192385,0.129193,0.171011,0.248283,0.339612,0.14755,0.159797,1022.304993,?,?,3,3
2108,'2016/09/18 15:28:50:471',28,8.143695,0.806982,0.16005,0.501667,0.60538,0.427588,-0.038334,0.179877,0.122263,0.159565,0.238693,0.343349,0.138739,0.148207,1017.653015,?,?,3,3
2109,'2016/09/18 15:28:50:553',28,9.680969,0.85725,0.130565,0.531122,0.64523,0.459824,-0.096591,0.174222,0.105427,0.137973,0.233781,0.346353,0.126837,0.136577,1317.53186,?,?,3,3
2110,'2016/09/18 15:28:50:623',28,11.242886,0.907898,0.102171,0.554849,0.691428,0.488163,-0.153662,0.165271,0.097505,0.124411,0.24053,0.357942,0.117446,0.124361,1466.349487,?,?,3,3
2111,'2016/09/18 15:28:50:704',28,12.903104,0.954431,0.068415,0.578449,0.742735,0.51272,-0.213944,0.163381,0.083115,0.10054,0.241298,0.369116,0.10423,0.117566,1770.107178,?,?,3,3
2112,'2016/09/18 15:28:50:785',28,14.498318,1.005703,0.047783,0.593412,0.78054,0.54827,-0.270706,0.150828,0.074144,0.082144,0.238571,0.381237,0.108819,0.112381,2066.064697,?,?,3,3
2113,'2016/09/18 15:28:50:866',28,15.5311,1.018872,0.031289,0.571389,0.77987,0.564879,-0.280728,0.152529,0.085344,0.078125,0.216864,0.380635,0.13033,0.104053,2374.595947,?,?,3,3
2114,'2016/09/18 15:28:50:948',28,15.459023,1.020247,0.028992,0.568619,0.771014,0.567246,-0.283953,0.150786,0.089647,0.068468,0.213953,0.37494,0.131777,0.106602,2672.863525,?,?,3,3
2115,'2016/09/18 15:28:51:029',28,15.59697,1.014731,0.011009,0.584768,0.765565,0.571803,-0.282953,0.150154,0.089705,0.060535,0.209628,0.375367,0.138222,0.10384,2680.5979,?,?,3,3
2116,'2016/09/18 15:28:51:110',28,15.642831,1.011944,0.014118,0.605303,0.747662,0.578888,-0.288609,0.160656,0.096973,0.049033,0.206889,0.376744,0.134677,0.099697,2707.395996,?,?,3,3
2117,'2016/09/18 15:28:51:191',28,15.937119,1.0113,0.015514,0.618281,0.734158,0.590009,-0.289554,0.160829,0.112399,0.039775,0.196657,0.383978,0.128885,0.087759,2564.936035,?,?,3,3
2118,'2016/09/18 15:28:51:273',28,15.696053,1.012567,0.021732,0.619472,0.73164,0.592933,-0.290384,0.161219,0.116895,0.033366,0.189487,0.3958,0.124395,0.087658,2879.894043,?,?,3,3
2119,'2016/09/18 15:28:51:354',28,15.411604,1.003519,0.031484,0.622539,0.732078,0.597835,-0.284587,0.16061,0.120467,0.025815,0.175738,0.411827,0.116532,0.083772,2739.699707,?,?,3,3
2120,'2016/09/18 15:28:51:423',28,15.168562,1.006741,0.029881,0.632878,0.722599,0.604126,-0.279744,0.157688,0.122219,0.028922,0.161326,0.425023,0.118452,0.080292,2586.412842,?,?,3,3
2121,'2016/09/18 15:28:51:505',28,14.755837,1.028109,0.030626,0.640771,0.70711,0.609493,-0.274396,0.155743,0.128819,0.033418,0.152354,0.428254,0.118839,0.068967,2278.653809,?,?,3,3
2122,'2016/09/18 15:28:51:587',28,14.317423,1.040588,0.037363,0.657002,0.699667,0.604899,-0.269577,0.153113,0.131629,0.042652,0.136136,0.432176,0.114555,0.064294,1978.11731,?,?,3,3
2123,'2016/09/18 15:28:51:668',28,14.018199,1.058129,0.034675,0.664008,0.701913,0.605194,-0.267531,0.15192,0.131307,0.045271,0.131379,0.433613,0.115183,0.056554,1665.579102,?,?,3,3
